unit_code,market_segment,year,quarter,unit_market_activations,unit_activations,market_activations,market_contribution_to_product,product_share_in_market,product_name,unit_description,unit_detaileddescription,unit_l1_purpose,unit_l2_core_solution,unit_l3_products,market_segment_was_invalid,period_start,period_label,previous_period_activations,previous_product_share_in_market,previous_market_contribution_to_product,activation_growth_rate,product_share_change,market_contribution_change,rolling_4_period_activations,rolling_4_period_product_share,rolling_4_period_market_contribution,recent_2_period_avg_activations,previous_2_period_avg_activations,momentum_score,recent_growth,longer_term_growth,trend_score,periods_observed_total,total_historical_unit_market_activations,total_historical_unit_activations,total_historical_market_activations,global_latest_period,is_global_latest_period,latest_unit_market_activations,latest_unit_activations,latest_market_activations,latest_product_share_in_market,latest_market_contribution_to_product,historical_product_share_in_market,historical_market_contribution_to_product,blended_product_share_in_market,blended_market_contribution_to_product,latest_activations,historical_activations,periods_observed,support_sufficient,low_support_pair,normalized_latest_activations,normalized_total_activations,normalized_periods_observed,normalized_market_activations,support_score,confidence_level,normalized_blended_product_share_in_market,normalized_blended_market_contribution_to_product,normalized_momentum_score,normalized_trend_score,recommendation_score,market_share_p25,market_share_median,market_share_p75,product_contribution_p80,recommendation_label,include_in_primary_recommendations,review_reason
20X,Other,2026,2,2,62,35,0.03225806451612903,0.05714285714285714,20' COMBO W/10' OFFICE,Ground Level Office / Storage Combo - 20' x 8',Small Ground Level Office Combo (160 SF),Offices,Ground Level Offices,Ground Level Office / Storage Combo Units,0,2026-04-01,2026-Q2,2.0,0.0273972602739726,0.013157894736842105,0.0,0.02974559686888454,0.019100169779286927,9.0,0.03488565155430699,0.018174532401535586,2.0,2.5,0.8,-0.19999999999999996,-0.3571428571428571,-0.2628571428571428,10,38,2142,1206,2026-04-01,True,2,62,35,0.05714285714285714,0.03225806451612903,0.03150912106135987,0.017740429505135387,0.0481710495143331,0.027176892262281257,2,38,10,False,True,0.007874015748031496,0.010512483574244415,1.0,0.03231597845601436,0.209666872608398,Low,0.1224109325894476,0.03717825209886923,0.2131147540983607,0.22645377799870717,0.15219997860734605,0.03489605543710021,0.0556191382025447,0.1034387495334223,0.17380877082015603,Insufficient Data,False,Insufficient current observation history; Low confidence
MO4410,Other,2026,2,1,250,35,0.004,0.02857142857142857,44x10 Mobile Office or Similar,44x10 Mobile Office or Similar,Medium Mobile Office - 2 offices + Sm. Open Area (up to 480 SF) - MO4410 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,5.0,0.0684931506849315,0.010460251046025104,-0.8,-0.039921722113502936,-0.006460251046025104,13.0,0.043616567910157715,0.008021118662127394,3.0,3.5,0.8571428571428571,-0.1428571428571429,-0.0714285714285714,-0.1142857142857143,10,46,4476,1206,2026-04-01,True,1,250,35,0.02857142857142857,0.004,0.03814262023217247,0.010277033065236819,0.031921345652688934,0.006196961572832886,1,46,10,False,True,0.0,0.013140604467805518,1.0,0.03231597845601436,0.20783080940933338,Low,0.07731663785802835,0.005225349249373476,0.234192037470726,0.31065630953625456,0.14885153654326658,0.03489605543710021,0.0556191382025447,0.1034387495334223,0.12654336014298484,Insufficient Data,False,Insufficient current observation history; Low confidence
25W,Other,2026,2,1,89,35,0.011235955056179775,0.02857142857142857,25' OPEN BAY OFFICE,Ground Level Office - 25' x 10',Medium Size Ground Level Office (250 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,2.0,0.0273972602739726,0.00881057268722467,-0.5,0.0011741682974559693,0.0024253823689551045,7.0,0.024694013923644967,0.009297374051059652,1.5,2.0,0.75,-0.25,-0.6111111111111112,-0.3944444444444445,9,30,2105,1112,2026-04-01,True,1,89,35,0.02857142857142857,0.011235955056179775,0.02697841726618705,0.014251781472684086,0.028013874614594036,0.012291494301956283,1,30,9,False,True,0.0,0.00788436268068331,0.8571428571428571,0.03231597845601436,0.17741969621241202,Low,0.06647307712937718,0.01450745866571647,0.194672131147541,0.15187696320743913,0.11117234001444233,0.03489605543710021,0.0556191382025447,0.1034387495334223,0.10826047073138274,Insufficient Data,False,Insufficient current observation history; Low confidence
40W,Other,2026,2,1,282,35,0.0035460992907801418,0.02857142857142857,40' OPEN BAY OFFICE,Ground Level Office - 40' x 8',Large Ground Level Office (320 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,3.0,0.0410958904109589,0.0036991368680641184,-0.6666666666666667,-0.012524461839530331,-0.00015303757728397666,13.0,0.04236705373763271,0.005507380736960273,2.0,4.5,0.4444444444444444,-0.5555555555555556,-0.6666666666666667,-0.6000000000000001,10,87,7087,1206,2026-04-01,True,1,282,35,0.02857142857142857,0.0035460992907801418,0.07213930348258707,0.012275998306758854,0.043820184790334046,0.006601563946372691,1,87,10,False,True,0.0,0.026609724047306178,1.0,0.03231597845601436,0.2125450012621586,Low,0.1103369170953156,0.005841567697649612,0.0819672131147541,0.03537880258658017,0.08785140186838623,0.03489605543710021,0.0556191382025447,0.1034387495334223,0.09438105631427836,Insufficient Data,False,Insufficient current observation history; Low confidence
MO248,Other,2026,2,1,88,35,0.011363636363636364,0.02857142857142857,24x8 Mobile Office (20x8 Box),24x8 Mobile Office (20x8 Box),"Small Mobile Office - Open Space
(up to 192 SF) - MO248 or similar",Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,2.0,0.0273972602739726,0.008547008547008548,-0.5,0.0011741682974559693,0.002816627816627816,9.0,0.03178709505853795,0.011651368618174226,1.5,3.0,0.5,-0.5,-0.4375,-0.475,9,32,2092,1144,2026-04-01,True,1,88,35,0.02857142857142857,0.011363636363636364,0.027972027972027972,0.015296367112810707,0.02836163836163836,0.012740092125847384,1,32,9,False,True,0.0,0.008541392904073587,0.8571428571428571,0.03231597845601436,0.1776496567905986,Low,0.0674381507725428,0.015190683167144243,0.10245901639344264,0.10622227863980524,0.08634217545844079,0.03489605543710021,0.0556191382025447,0.1034387495334223,0.12824215344376635,Insufficient Data,False,Insufficient current observation history; Low confidence
20W,Professional Services,2026,2,111,415,574,0.2674698795180723,0.19337979094076654,20' OPEN BAY OFFICE,Ground Level Office - 20' x 8',Small Ground Level Office (160 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,355.0,0.21712538226299694,0.29266281945589445,-0.6873239436619718,-0.02374559132223039,-0.02519293993782218,834.0,0.18481151959271544,0.23349014583095157,233.0,184.0,1.266304347826087,0.2663043478260869,-0.3191836734693878,0.03210913930789702,10,2721,11726,12991,2026-04-01,True,111,415,574,0.19337979094076654,0.2674698795180723,0.20945269802170732,0.23204843936551253,0.1990053084190958,0.25507237546467637,111,2721,10,True,False,0.8661417322834646,0.8919185282522996,1.0,1.0,0.9153210911875173,High,0.5409886854247756,0.38426816113595613,0.3851122594440485,0.39362527197524966,0.5125146442178486,0.018301523810239036,0.02772234168012859,0.06446669759578931,0.10797409936522484,Core Recommendation,True,No review flag
HQ408,Professional Services,2026,2,6,7,574,0.8571428571428571,0.010452961672473868,40x8 HQ Ground Level Office,HQ Ground Level Office - 40' x 8',Large HQ Ground Level Office+ (320 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,17.0,0.010397553516819572,0.37777777777777777,-0.6470588235294117,5.540815565429659e-05,0.4793650793650793,34.0,0.007435467618386376,0.384750566893424,11.5,5.5,2.090909090909091,1.0909090909090908,-0.15000000000000002,0.5945454545454544,10,99,339,12991,2026-04-01,True,6,7,574,0.010452961672473868,0.8571428571428571,0.007620660457239628,0.2920353982300885,0.009461656247141884,0.6593552465233882,6,99,10,True,False,0.03937007874015748,0.03055190538764783,1.0,1.0,0.32447269444473187,Low,0.014989111014877859,1.0,0.6892697466467959,0.7123848210152178,0.497879309952815,0.018301523810239036,0.02772234168012859,0.06446669759578931,0.5543773041118175,High Dependency Risk,False,Low confidence
MO6012,Professional Services,2026,2,128,782,574,0.1636828644501279,0.2229965156794425,60x12 Mobile Office or Similar,60x12 Mobile Office or Similar,Large Mobile Office - 2 offices + Lg. Open Area (up to 720 SF) - MO6012 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,317.0,0.19388379204892967,0.14945780292314945,-0.5962145110410095,0.029112723630512843,0.014225061526978444,1019.0,0.23227347439170581,0.1713988842792722,222.5,287.0,0.7752613240418118,-0.2247386759581882,0.024120603015075348,-0.12519496436888278,10,2624,17125,12991,2026-04-01,True,128,782,574,0.2229965156794425,0.1636828644501279,0.2019859903009776,0.15322627737226277,0.2156428317969798,0.1600230589728751,128,2624,10,True,False,1.0,0.8600525624178712,1.0,1.0,0.9510183968462548,High,0.5871592119273593,0.23950592999565123,0.20398983263837323,0.30447351596004985,0.4531707030259584,0.018301523810239036,0.02772234168012859,0.06446669759578931,0.1079011824444154,Declining Product,True,No review flag
40W,Professional Services,2026,2,59,282,574,0.20921985815602837,0.10278745644599303,40' OPEN BAY OFFICE,Ground Level Office - 40' x 8',Large Ground Level Office (320 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,266.0,0.16269113149847095,0.3279901356350185,-0.7781954887218046,-0.059903675052477914,-0.11877027747899013,535.0,0.11341798833523425,0.21996836375375067,162.5,105.0,1.5476190476190477,0.5476190476190477,0.07214428857715438,0.3574291440022903,10,1416,7087,12991,2026-04-01,True,59,282,574,0.10278745644599303,0.20921985815602837,0.10899853744900316,0.19980245519966136,0.10496133479704657,0.20592376712129992,59,1416,10,True,False,0.4566929133858268,0.4632063074901445,1.0,1.0,0.6219647273065899,Medium,0.28000875001582287,0.3094137333101454,0.4888758782201406,0.577999671672868,0.42365520715772276,0.018301523810239036,0.02772234168012859,0.06446669759578931,0.09438105631427836,Core Recommendation,True,No review flag
10W,Professional Services,2026,2,46,138,574,0.3333333333333333,0.08013937282229965,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,90.0,0.05504587155963303,0.31690140845070425,-0.48888888888888893,0.025093501262666615,0.016431924882629068,215.0,0.05159566983268875,0.2411049409526173,68.0,39.5,1.7215189873417722,0.7215189873417722,-0.06521739130434778,0.40682443588332423,10,592,2554,12991,2026-04-01,True,46,138,574,0.08013937282229965,0.3333333333333333,0.045570010006927876,0.2317932654659358,0.06804009583691953,0.2977943095797442,46,592,10,True,False,0.3543307086614173,0.19250985545335086,1.0,1.0,0.4913941974401689,Medium,0.17754920701780863,0.44933462062659096,0.5530192986096701,0.6059943450929968,0.4183438273325697,0.018301523810239036,0.02772234168012859,0.06446669759578931,0.0946909082655227,Core Recommendation,True,No review flag
MO4412,Professional Services,2026,2,60,293,574,0.20477815699658702,0.10452961672473868,44x12 Mobile Office or Similar,44x12 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 576 SF) - MO4412 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,92.0,0.056269113149847096,0.155668358714044,-0.34782608695652173,0.04826050357489158,0.04910979828254303,341.0,0.08214073561946653,0.17783562899841787,76.0,94.5,0.8042328042328042,-0.1957671957671958,-0.05540166204986152,-0.1396209822802621,10,876,5542,12991,2026-04-01,True,60,293,574,0.10452961672473868,0.20477815699658702,0.06743129859133246,0.158065680259834,0.0915452053780465,0.1884287901387235,60,876,10,True,False,0.4645669291338583,0.28580814717477004,1.0,1.0,0.5626312767080199,Medium,0.24277786265157522,0.2827684927632078,0.2146760343481655,0.2962976019244643,0.3011615960126198,0.018301523810239036,0.02772234168012859,0.06446669759578931,0.13654530775228074,Declining Product,True,No review flag
MO4410,Professional Services,2026,2,29,250,574,0.116,0.050522648083623695,44x10 Mobile Office or Similar,44x10 Mobile Office or Similar,Medium Mobile Office - 2 offices + Sm. Open Area (up to 480 SF) - MO4410 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,79.0,0.048318042813455656,0.16527196652719664,-0.6329113924050633,0.002204605270168039,-0.049271966527196634,206.0,0.04729063887299348,0.1338078984640973,54.0,49.0,1.1020408163265305,0.1020408163265305,-0.377643504531722,-0.08983291201677052,10,677,4476,12991,2026-04-01,True,29,250,574,0.050522648083623695,0.116,0.05211300130859826,0.15125111706881145,0.05107927171236479,0.12833789097408402,29,677,10,True,False,0.2204724409448819,0.2204336399474376,1.0,1.0,0.45431712831231186,Medium,0.13048149375530677,0.19124871171301336,0.32452325192372034,0.32451488163204795,0.2591236423455927,0.018301523810239036,0.02772234168012859,0.06446669759578931,0.12654336014298484,Low Priority,True,No review flag
18W,Professional Services,2026,2,7,35,574,0.2,0.012195121951219513,OFFICE-STEEL-18'X10'-OPEN BAY,Ground Level Office - 18' x 10',Small Ground Level Office (180 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,30.0,0.01834862385321101,0.28846153846153844,-0.7666666666666666,-0.006153501901991498,-0.08846153846153842,66.0,0.014377828176351186,0.20866943866943866,18.5,14.5,1.2758620689655173,0.27586206896551735,-0.4,0.005517241379310367,10,248,1140,12991,2026-04-01,True,7,35,574,0.012195121951219513,0.2,0.01909013932722654,0.21754385964912282,0.014608378032821973,0.20614035087719298,7,248,10,True,False,0.047244094488188976,0.0795006570302234,1.0,1.0,0.3443606630314443,Low,0.029271696782603433,0.30974359520593847,0.38863764838892034,0.37855437210234055,0.25689501302382056,0.018301523810239036,0.02772234168012859,0.06446669759578931,0.16254385964912282,High Dependency Risk,False,Low confidence
MO328,Professional Services,2026,2,19,130,574,0.14615384615384616,0.033101045296167246,32x8 Mobile Office or Similar,32x8 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 288 SF) - MO328 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,54.0,0.03302752293577982,0.15835777126099707,-0.6481481481481481,7.352236038742771e-05,-0.012203925107150904,151.0,0.033475661604170016,0.13553367501786678,36.5,39.0,0.9358974358974359,-0.0641025641025641,-0.3228699551569507,-0.16760952052431877,10,536,3461,12991,2026-04-01,True,19,130,574,0.033101045296167246,0.14615384615384616,0.04125933338465091,0.15486853510546084,0.03595644612713653,0.1492039872869113,19,536,10,True,False,0.14173228346456693,0.17411300919842312,1.0,1.0,0.41054585243204655,Medium,0.0885143810055283,0.22302824226538634,0.2632408575031526,0.28043515921360346,0.2274552860022138,0.018301523810239036,0.02772234168012859,0.06446669759578931,0.1366038717133777,Declining Product,True,No review flag
40U,Professional Services,2026,2,18,88,574,0.20454545454545456,0.0313588850174216,40' COMBO W/15' OFFICE,Ground Level Office Combo / ftorage Combo - 40' u 8',Large Ground Level Office Combo (320 sq. ft.),Offices,Ground Level Offices,Ground Level Office / Storage Combo Units,0,2026-04-01,2026-Q2,37.0,0.022629969418960245,0.2,-0.5135135135135135,0.008728915598461357,0.004545454545454547,121.0,0.02907743311828279,0.18436649779529038,27.5,33.0,0.8333333333333334,-0.16666666666666663,-0.1768707482993197,-0.17074829931972785,10,375,2335,12991,2026-04-01,True,18,88,574,0.0313588850174216,0.20454545454545456,0.02886613809560465,0.16059957173447537,0.030486423594785667,0.18916439556161185,18,375,10,True,False,0.13385826771653545,0.12122207621550592,1.0,1.0,0.38927812037621445,Medium,0.07333460847788446,0.28388883624579786,0.22540983606557383,0.278656263210172,0.22405027454359766,0.018301523810239036,0.02772234168012859,0.06446669759578931,0.1507752579326455,Declining Product,True,No review flag
MO5010,Professional Services,2026,2,9,97,574,0.09278350515463918,0.0156794425087108,50x10 Mobile Office or Similar,50x10 Mobile Office or Similar,Medium Mobile Office - 2 offices + Med. Open Area (up to 560 SF) - MO5010 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,57.0,0.03486238532110092,0.24050632911392406,-0.8421052631578947,-0.01918294281239012,-0.14772282395928488,136.0,0.027416564368970997,0.16841394196901222,33.0,35.0,0.9428571428571428,-0.05714285714285716,0.402061855670103,0.1265390279823269,10,283,1910,12991,2026-04-01,True,9,97,574,0.0156794425087108,0.09278350515463918,0.021784312216149643,0.1481675392670157,0.017816146906314397,0.11216791709397095,9,283,10,True,False,0.06299212598425197,0.09099868593955322,1.0,1.0,0.3538967841733318,Medium,0.03817352516317947,0.16662148047387518,0.265807962529274,0.44714320443137506,0.2180939444402897,0.018301523810239036,0.02772234168012859,0.06446669759578931,0.12706104604091326,Low Priority,True,No review flag
MO3610,Professional Services,2026,2,29,263,574,0.11026615969581749,0.050522648083623695,36x10 Mobile Office or Similar,36x10 Mobile Office or Similar,Small Mobile Office - 1 office + Sm. Open Area (up to 360 SF) - MO3610 or similar,Offices,Mobile Offices,Mobile Offices,0,2026-04-01,2026-Q2,77.0,0.04709480122324159,0.16075156576200417,-0.6233766233766234,0.003427846860382104,-0.05048540606618668,259.0,0.0588247594163698,0.14628039921055175,53.0,76.5,0.6928104575163399,-0.30718954248366015,-0.24927536231884062,-0.28402387041773236,10,776,4825,12991,2026-04-01,True,29,263,574,0.050522648083623695,0.11026615969581749,0.05973366176583789,0.16082901554404144,0.053746502872398655,0.12796315924269586,29,776,10,True,False,0.2204724409448819,0.25295663600525625,1.0,1.0,0.4657001769325484,Medium,0.13788328452463236,0.19067798691964255,0.17357762777242047,0.21445758154219705,0.2162397720670141,0.018301523810239036,0.02772234168012859,0.06446669759578931,0.11896421127287773,Declining Product,True,No review flag
30W,Professional Services,2026,2,11,96,574,0.11458333333333333,0.01916376306620209,30' OPEN BAY OFFICE,Ground Level Office - 30' x 10',Medium Size Ground Level Office (300 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,52.0,0.031804281345565746,0.21138211382113822,-0.7884615384615384,-0.012640518279363657,-0.0967987804878049,134.0,0.02870883808530723,0.17362396602648528,31.5,35.5,0.8873239436619719,-0.11267605633802813,-0.1728395061728395,-0.13674143627195268,10,395,2034,12991,2026-04-01,True,11,96,574,0.01916376306620209,0.11458333333333333,0.030405665460703564,0.19419862340216323,0.023098428904277605,0.1424486848574238,11,395,10,True,False,0.07874015748031496,0.12779237844940866,1.0,1.0,0.3722863875754032,Medium,0.05283230191989764,0.2127397658426812,0.245324405449088,0.2979295783139349,0.20799491971772385,0.018301523810239036,0.02772234168012859,0.06446669759578931,0.11106962881022621,Declining Product,True,No review flag
20X,Professional Services,2026,2,11,62,574,0.1774193548387097,0.01916376306620209,20' COMBO W/10' OFFICE,Ground Level Office / Storage Combo - 20' x 8',Small Ground Level Office Combo (160 SF),Offices,Ground Level Offices,Ground Level Office / Storage Combo Units,0,2026-04-01,2026-Q2,21.0,0.012844036697247707,0.13815789473684212,-0.47619047619047616,0.006319726368954382,0.03926146010186757,71.0,0.016704625979831494,0.13218314289614874,16.0,19.5,0.8205128205128205,-0.17948717948717952,-0.36036036036036034,-0.25183645183645187,10,271,2142,12991,2026-04-01,True,11,62,574,0.01916376306620209,0.1774193548387097,0.020860595797090292,0.1265172735760971,0.01975765452201296,0.15960362639679526,11,271,10,True,False,0.07874015748031496,0.08705650459921156,1.0,1.0,0.3580288317278343,Medium,0.043561372067408996,0.23886712481779934,0.22068095838587642,0.23269973048202164,0.19358731259243625,0.018301523810239036,0.02772234168012859,0.06446669759578931,0.17380877082015603,Declining Product,True,No review flag
